진료년도,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2021,울산,울산울주군,여,30~39세,0,0,0
2021,울산,울산울주군,여,40~49세,0,0,0
2021,울산,울산울주군,여,50~59세,0,0,0
2021,울산,울산울주군,여,60~69세,32,2323,197882960
2021,울산,울산울주군,여,70~79세,240,21246,1715506530
2021,울산,울산울주군,여,80~89세,759,84560,6803997370
2021,울산,울산울주군,여,90~99세,262,33492,2701441270
2021,울산,울산울주군,여,100세 이상,0,0,0
2021,경기,가평군,남,0~9세,0,0,0
2021,경기,가평군,남,10~19세,0,0,0
2021,경기,가평군,남,20~29세,0,0,0
2021,경기,가평군,남,30~39세,0,0,0
2021,경기,가평군,남,40~49세,0,0,0
2021,경기,가평군,남,50~59세,0,0,0
2021,경기,가평군,남,60~69세,20,254,17812880
2021,경기,가평군,남,70~79세,88,1249,85744660
2021,경기,가평군,남,80~89세,130,1364,84031900
2021,경기,가평군,남,90~99세,26,104,5121230
2021,경기,가평군,남,100세 이상,0,0,0
2021,경기,가평군,여,0~9세,0,0,0
2021,경기,가평군,여,10~19세,0,0,0
2021,경기,가평군,여,20~29세,0,0,0
2021,경기,가평군,여,30~39세,0,0,0
2021,경기,가평군,여,40~49세,0,0,0
2021,경기,가평군,여,50~59세,0,0,0
2021,경기,가평군,여,60~69세,15,38,4232260
2021,경기,가평군,여,70~79세,116,818,49468030
2021,경기,가평군,여,80~89세,322,1203,55779920
2021,경기,가평군,여,90~99세,81,312,11254700
2021,경기,가평군,여,100세 이상,0,0,0
2021,경기,양평군,남,0~9세,0,0,0
2021,경기,양평군,남,10~19세,0,0,0
2021,경기,양평군,남,20~29세,0,0,0
2021,경기,양평군,남,30~39세,0,0,0
2021,경기,양평군,남,40~49세,0,0,0
2021,경기,양평군,남,50~59세,0,0,0
2021,경기,양평군,남,60~69세,41,2259,184412960
2021,경기,양평군,남,70~79세,215,3756,282723940
2021,경기,양평군,남,80~89세,392,7665,546330830
2021,경기,양평군,남,90~99세,70,1655,125703660
2021,경기,양평군,남,100세 이상,0,0,0
2021,경기,양평군,여,0~9세,0,0,0
2021,경기,양평군,여,10~19세,0,0,0
2021,경기,양평군,여,20~29세,0,0,0
2021,경기,양평군,여,30~39세,0,0,0
2021,경기,양평군,여,40~49세,0,0,0
2021,경기,양평군,여,50~59세,10,626,50162660
2021,경기,양평군,여,60~69세,62,866,74573300
2021,경기,양평군,여,70~79세,364,5569,425786110
2021,경기,양평군,여,80~89세,899,21487,1433467960
2021,경기,양평군,여,90~99세,304,8696,553050540
2021,경기,양평군,여,100세 이상,15,368,17872430
2021,경기,연천군,남,0~9세,0,0,0
2021,경기,연천군,남,10~19세,0,0,0
2021,경기,연천군,남,20~29세,0,0,0
2021,경기,연천군,남,30~39세,0,0,0
2021,경기,연천군,남,40~49세,0,0,0
2021,경기,연천군,남,50~59세,0,0,0
2021,경기,연천군,남,60~69세,19,129,6400320
2021,경기,연천군,남,70~79세,55,471,28649120
2021,경기,연천군,남,80~89세,99,492,27549590
2021,경기,연천군,남,90~99세,21,664,44982260
2021,경기,연천군,남,100세 이상,0,0,0
2021,경기,연천군,여,0~9세,0,0,0
2021,경기,연천군,여,10~19세,0,0,0
2021,경기,연천군,여,20~29세,0,0,0
2021,경기,연천군,여,30~39세,0,0,0
2021,경기,연천군,여,40~49세,0,0,0
2021,경기,연천군,여,50~59세,0,0,0
2021,경기,연천군,여,60~69세,14,97,4807280
2021,경기,연천군,여,70~79세,126,628,36218350
2021,경기,연천군,여,80~89세,271,1642,79747860
2021,경기,연천군,여,90~99세,79,1320,84201970
2021,경기,연천군,여,100세 이상,0,0,0
2021,경기,광명시,남,0~9세,0,0,0
2021,경기,광명시,남,10~19세,0,0,0
2021,경기,광명시,남,20~29세,0,0,0
2021,경기,광명시,남,30~39세,0,0,0
2021,경기,광명시,남,40~49세,0,0,0
2021,경기,광명시,남,50~59세,0,0,0
2021,경기,광명시,남,60~69세,53,1463,119230510
2021,경기,광명시,남,70~79세,348,3440,294829720
2021,경기,광명시,남,80~89세,344,4715,385206920
2021,경기,광명시,남,90~99세,74,882,72078190
2021,경기,광명시,남,100세 이상,0,0,0
2021,경기,광명시,여,0~9세,0,0,0
2021,경기,광명시,여,10~19세,0,0,0
2021,경기,광명시,여,20~29세,0,0,0
2021,경기,광명시,여,30~39세,0,0,0
2021,경기,광명시,여,40~49세,0,0,0
2021,경기,광명시,여,50~59세,0,0,0
2021,경기,광명시,여,60~69세,66,1126,99320770
2021,경기,광명시,여,70~79세,433,7349,653436580
2021,경기,광명시,여,80~89세,961,21011,1680439270
2021,경기,광명시,여,90~99세,264,10270,842844450
2021,경기,광명시,여,100세 이상,0,0,0
2021,경기,동두천시,남,0~9세,0,0,0
2021,경기,동두천시,남,10~19세,0,0,0
2021,경기,동두천시,남,20~29세,0,0,0
2021,경기,동두천시,남,30~39세,0,0,0
2021,경기,동두천시,남,40~49세,0,0,0
2021,경기,동두천시,남,50~59세,0,0,0
2021,경기,동두천시,남,60~69세,53,4433,363705660
2021,경기,동두천시,남,70~79세,192,11292,945300520
2021,경기,동두천시,남,80~89세,252,11457,925800550
2021,경기,동두천시,남,90~99세,39,2117,178883510
2021,경기,동두천시,남,100세 이상,0,0,0
2021,경기,동두천시,여,0~9세,0,0,0
2021,경기,동두천시,여,10~19세,0,0,0
2021,경기,동두천시,여,20~29세,0,0,0
2021,경기,동두천시,여,30~39세,0,0,0
2021,경기,동두천시,여,40~49세,0,0,0
2021,경기,동두천시,여,50~59세,14,1509,126378730
2021,경기,동두천시,여,60~69세,51,1949,158260750
2021,경기,동두천시,여,70~79세,305,16276,1326890850
2021,경기,동두천시,여,80~89세,700,54509,4405046450
2021,경기,동두천시,여,90~99세,202,17589,1420502400
2021,경기,동두천시,여,100세 이상,0,0,0
2021,경기,부천시,남,0~9세,0,0,0
2021,경기,부천시,남,10~19세,0,0,0
2021,경기,부천시,남,20~29세,0,0,0
2021,경기,부천시,남,30~39세,0,0,0
2021,경기,부천시,남,40~49세,0,0,0
2021,경기,부천시,남,50~59세,50,2183,194965310
2021,경기,부천시,남,60~69세,340,11221,985580010
2021,경기,부천시,남,70~79세,914,32602,2800251430
2021,경기,부천시,남,80~89세,1197,50150,4231425910
2021,경기,부천시,남,90~99세,285,15304,1239264820
2021,경기,부천시,남,100세 이상,0,0,0
2021,경기,부천시,여,0~9세,0,0,0
2021,경기,부천시,여,10~19세,0,0,0
2021,경기,부천시,여,20~29세,0,0,0
2021,경기,부천시,여,30~39세,0,0,0
2021,경기,부천시,여,40~49세,12,414,34735370
2021,경기,부천시,여,50~59세,80,1055,91125940
2021,경기,부천시,여,60~69세,362,5655,504714820
2021,경기,부천시,여,70~79세,1542,38985,3265750570
2021,경기,부천시,여,80~89세,3518,156870,12375012690
2021,경기,부천시,여,90~99세,1165,76896,5909843870
2021,경기,부천시,여,100세 이상,40,3601,277250810
2021,경기,성남수정구,남,0~9세,0,0,0
2021,경기,성남수정구,남,10~19세,0,0,0
2021,경기,성남수정구,남,20~29세,0,0,0
2021,경기,성남수정구,남,30~39세,0,0,0
2021,경기,성남수정구,남,40~49세,0,0,0
2021,경기,성남수정구,남,50~59세,10,540,43272350
2021,경기,성남수정구,남,60~69세,67,4679,372236100
2021,경기,성남수정구,남,70~79세,218,8397,688611230
2021,경기,성남수정구,남,80~89세,210,7821,663980800
2021,경기,성남수정구,남,90~99세,34,1526,127430030
2021,경기,성남수정구,남,100세 이상,0,0,0
2021,경기,성남수정구,여,0~9세,0,0,0
2021,경기,성남수정구,여,10~19세,0,0,0
2021,경기,성남수정구,여,20~29세,0,0,0
2021,경기,성남수정구,여,30~39세,0,0,0
2021,경기,성남수정구,여,40~49세,0,0,0
2021,경기,성남수정구,여,50~59세,10,212,18257970
2021,경기,성남수정구,여,60~69세,63,1557,147866190
2021,경기,성남수정구,여,70~79세,270,4577,386488870
2021,경기,성남수정구,여,80~89세,627,23082,1884497730
2021,경기,성남수정구,여,90~99세,202,8956,714244990
2021,경기,성남수정구,여,100세 이상,0,0,0
2021,경기,성남중원구,남,0~9세,0,0,0
2021,경기,성남중원구,남,10~19세,0,0,0
2021,경기,성남중원구,남,20~29세,0,0,0
2021,경기,성남중원구,남,30~39세,0,0,0
2021,경기,성남중원구,남,40~49세,0,0,0
2021,경기,성남중원구,남,50~59세,0,0,0
2021,경기,성남중원구,남,60~69세,48,1139,81745950
2021,경기,성남중원구,남,70~79세,158,2633,177040690
2021,경기,성남중원구,남,80~89세,167,5139,406986340
2021,경기,성남중원구,남,90~99세,32,978,80079480
2021,경기,성남중원구,남,100세 이상,0,0,0
2021,경기,성남중원구,여,0~9세,0,0,0
2021,경기,성남중원구,여,10~19세,0,0,0
2021,경기,성남중원구,여,20~29세,0,0,0
2021,경기,성남중원구,여,30~39세,0,0,0
2021,경기,성남중원구,여,40~49세,0,0,0
2021,경기,성남중원구,여,50~59세,0,0,0
2021,경기,성남중원구,여,60~69세,52,843,59701150
2021,경기,성남중원구,여,70~79세,246,5728,418882200
2021,경기,성남중원구,여,80~89세,530,18965,1418410980
2021,경기,성남중원구,여,90~99세,175,8363,619733370
2021,경기,성남중원구,여,100세 이상,0,0,0
2021,경기,성남분당구,남,0~9세,0,0,0
2021,경기,성남분당구,남,10~19세,0,0,0
2021,경기,성남분당구,남,20~29세,0,0,0
2021,경기,성남분당구,남,30~39세,0,0,0
2021,경기,성남분당구,남,40~49세,0,0,0
2021,경기,성남분당구,남,50~59세,53,177,22933600
2021,경기,성남분당구,남,60~69세,223,1479,143356350
2021,경기,성남분당구,남,70~79세,753,4114,397850830
2021,경기,성남분당구,남,80~89세,1139,9441,911234610
2021,경기,성남분당구,남,90~99세,189,2297,194766780
2021,경기,성남분당구,남,100세 이상,0,0,0
2021,경기,성남분당구,여,0~9세,0,0,0
2021,경기,성남분당구,여,10~19세,0,0,0
2021,경기,성남분당구,여,20~29세,0,0,0
2021,경기,성남분당구,여,30~39세,0,0,0
2021,경기,성남분당구,여,40~49세,11,35,1422980
2021,경기,성남분당구,여,50~59세,49,246,25532670
2021,경기,성남분당구,여,60~69세,333,2034,201136570
2021,경기,성남분당구,여,70~79세,1618,9020,834941990
2021,경기,성남분당구,여,80~89세,2755,26443,2244254910
2021,경기,성남분당구,여,90~99세,740,11708,868722010
2021,경기,성남분당구,여,100세 이상,25,317,19458830
2021,경기,수원권선구,남,0~9세,0,0,0
2021,경기,수원권선구,남,10~19세,0,0,0
2021,경기,수원권선구,남,20~29세,0,0,0
2021,경기,수원권선구,남,30~39세,0,0,0
2021,경기,수원권선구,남,40~49세,0,0,0
2021,경기,수원권선구,남,50~59세,0,0,0
2021,경기,수원권선구,남,60~69세,39,2073,190222440
2021,경기,수원권선구,남,70~79세,132,2617,242707250
2021,경기,수원권선구,남,80~89세,121,2975,256415080
2021,경기,수원권선구,남,90~99세,21,418,31647910
2021,경기,수원권선구,남,100세 이상,0,0,0
2021,경기,수원권선구,여,0~9세,0,0,0
2021,경기,수원권선구,여,10~19세,0,0,0
2021,경기,수원권선구,여,20~29세,0,0,0
2021,경기,수원권선구,여,30~39세,0,0,0
2021,경기,수원권선구,여,40~49세,0,0,0
2021,경기,수원권선구,여,50~59세,0,0,0
2021,경기,수원권선구,여,60~69세,36,199,11492630
2021,경기,수원권선구,여,70~79세,129,2004,143248380
2021,경기,수원권선구,여,80~89세,349,11603,850099620
2021,경기,수원권선구,여,90~99세,122,3467,240994220
2021,경기,수원권선구,여,100세 이상,0,0,0
2021,경기,수원장안구,남,0~9세,0,0,0
2021,경기,수원장안구,남,10~19세,0,0,0
2021,경기,수원장안구,남,20~29세,0,0,0
2021,경기,수원장안구,남,30~39세,0,0,0
2021,경기,수원장안구,남,40~49세,0,0,0
2021,경기,수원장안구,남,50~59세,10,535,49113100
2021,경기,수원장안구,남,60~69세,95,2247,168155090
2021,경기,수원장안구,남,70~79세,354,6296,482269530
2021,경기,수원장안구,남,80~89세,562,8935,690286720
2021,경기,수원장안구,남,90~99세,109,2111,156435370
2021,경기,수원장안구,남,100세 이상,0,0,0
2021,경기,수원장안구,여,0~9세,0,0,0
2021,경기,수원장안구,여,10~19세,0,0,0
2021,경기,수원장안구,여,20~29세,0,0,0
2021,경기,수원장안구,여,30~39세,0,0,0
2021,경기,수원장안구,여,40~49세,0,0,0
2021,경기,수원장안구,여,50~59세,0,0,0
2021,경기,수원장안구,여,60~69세,88,1723,134313000
2021,경기,수원장안구,여,70~79세,533,11627,870888670
2021,경기,수원장안구,여,80~89세,1633,40899,3104832060
2021,경기,수원장안구,여,90~99세,634,16756,1235764690
2021,경기,수원장안구,여,100세 이상,28,1195,92496790
2021,경기,수원팔달구,남,0~9세,0,0,0
2021,경기,수원팔달구,남,10~19세,0,0,0
2021,경기,수원팔달구,남,20~29세,0,0,0
2021,경기,수원팔달구,남,30~39세,0,0,0
2021,경기,수원팔달구,남,40~49세,0,0,0
2021,경기,수원팔달구,남,50~59세,25,742,63352230
2021,경기,수원팔달구,남,60~69세,149,1276,139152450
2021,경기,수원팔달구,남,70~79세,572,4659,423691130
2021,경기,수원팔달구,남,80~89세,756,5409,440626180
2021,경기,수원팔달구,남,90~99세,141,1196,89123350
2021,경기,수원팔달구,남,100세 이상,0,0,0
2021,경기,수원팔달구,여,0~9세,0,0,0
2021,경기,수원팔달구,여,10~19세,0,0,0
2021,경기,수원팔달구,여,20~29세,0,0,0
2021,경기,수원팔달구,여,30~39세,0,0,0
2021,경기,수원팔달구,여,40~49세,0,0,0
2021,경기,수원팔달구,여,50~59세,27,89,16198730
2021,경기,수원팔달구,여,60~69세,166,877,99980390
2021,경기,수원팔달구,여,70~79세,992,6905,630812880
2021,경기,수원팔달구,여,80~89세,2034,22205,1664724060
2021,경기,수원팔달구,여,90~99세,562,8525,530366930
2021,경기,수원팔달구,여,100세 이상,0,0,0
2021,경기,수원영통구,남,0~9세,0,0,0
2021,경기,수원영통구,남,10~19세,0,0,0
2021,경기,수원영통구,남,20~29세,0,0,0
2021,경기,수원영통구,남,30~39세,0,0,0
2021,경기,수원영통구,남,40~49세,11,16,2223600
2021,경기,수원영통구,남,50~59세,35,239,33222900
2021,경기,수원영통구,남,60~69세,151,1526,151587680
2021,경기,수원영통구,남,70~79세,381,3187,290434460
2021,경기,수원영통구,남,80~89세,536,10205,847267450
2021,경기,수원영통구,남,90~99세,88,3949,312934750
2021,경기,수원영통구,남,100세 이상,0,0,0
2021,경기,수원영통구,여,0~9세,0,0,0
2021,경기,수원영통구,여,10~19세,0,0,0
2021,경기,수원영통구,여,20~29세,0,0,0
2021,경기,수원영통구,여,30~39세,0,0,0
2021,경기,수원영통구,여,40~49세,0,0,0
2021,경기,수원영통구,여,50~59세,37,147,21952410
2021,경기,수원영통구,여,60~69세,170,1322,132742770
2021,경기,수원영통구,여,70~79세,711,7963,697440120
2021,경기,수원영통구,여,80~89세,1548,33888,2501748090
2021,경기,수원영통구,여,90~99세,459,12999,888139850
2021,경기,수원영통구,여,100세 이상,17,328,19996820
2021,경기,안양만안구,남,0~9세,0,0,0
2021,경기,안양만안구,남,10~19세,0,0,0
2021,경기,안양만안구,남,20~29세,0,0,0
2021,경기,안양만안구,남,30~39세,0,0,0
2021,경기,안양만안구,남,40~49세,0,0,0
2021,경기,안양만안구,남,50~59세,11,20,3086120
2021,경기,안양만안구,남,60~69세,83,1331,104975460
2021,경기,안양만안구,남,70~79세,375,3651,299917340
2021,경기,안양만안구,남,80~89세,528,6982,527480890
2021,경기,안양만안구,남,90~99세,116,1610,114450330
2021,경기,안양만안구,남,100세 이상,0,0,0
2021,경기,안양만안구,여,0~9세,0,0,0
2021,경기,안양만안구,여,10~19세,0,0,0
2021,경기,안양만안구,여,20~29세,0,0,0
2021,경기,안양만안구,여,30~39세,0,0,0
2021,경기,안양만안구,여,40~49세,0,0,0
2021,경기,안양만안구,여,50~59세,21,58,5230030
2021,경기,안양만안구,여,60~69세,118,842,62503340
2021,경기,안양만안구,여,70~79세,634,7383,583285350
2021,경기,안양만안구,여,80~89세,1526,30230,2257483860
2021,경기,안양만안구,여,90~99세,449,11141,775832700
2021,경기,안양만안구,여,100세 이상,16,470,32236620
2021,경기,안양동안구,남,0~9세,0,0,0
2021,경기,안양동안구,남,10~19세,0,0,0
2021,경기,안양동안구,남,20~29세,0,0,0
2021,경기,안양동안구,남,30~39세,0,0,0
2021,경기,안양동안구,남,40~49세,0,0,0
2021,경기,안양동안구,남,50~59세,24,418,33846310
2021,경기,안양동안구,남,60~69세,74,616,68324120
2021,경기,안양동안구,남,70~79세,221,841,85781020
2021,경기,안양동안구,남,80~89세,270,1509,134684760
2021,경기,안양동안구,남,90~99세,45,204,21224400
2021,경기,안양동안구,남,100세 이상,0,0,0
2021,경기,안양동안구,여,0~9세,0,0,0
2021,경기,안양동안구,여,10~19세,0,0,0
2021,경기,안양동안구,여,20~29세,0,0,0
2021,경기,안양동안구,여,30~39세,0,0,0
