년도,시도,시군구,성별,환자수,입내원일수,요양급여비용
2022, 전북 , 무주군 , 여 ,500,2501,51696270
2022, 전북 , 부안군 , 남 ,499,9543,645028000
2022, 전북 , 부안군 , 여 ,1530,32757,2031599870
2022, 전북 , 순창군 , 남 ,186,11301,884244310
2022, 전북 , 순창군 , 여 ,489,43756,3466663630
2022, 전북 , 완주군 , 남 ,414,29430,2560628200
2022, 전북 , 완주군 , 여 ,1099,110201,8966495320
2022, 전북 , 임실군 , 남 ,210,3857,248069750
2022, 전북 , 임실군 , 여 ,530,10015,621436680
2022, 전북 , 장수군 , 남 ,73,380,6766430
2022, 전북 , 장수군 , 여 ,270,1518,33163650
2022, 전북 , 진안군 , 남 ,332,2190,41609700
2022, 전북 , 진안군 , 여 ,932,6444,133466830
2022, 전북 , 군산시 , 남 ,1414,48990,3937578910
2022, 전북 , 군산시 , 여 ,3354,186438,14795864110
2022, 전북 , 남원시 , 남 ,571,16448,1170457310
2022, 전북 , 남원시 , 여 ,1639,78384,5761228670
2022, 전북 , 익산시 , 남 ,1904,51826,4592252140
2022, 전북 , 익산시 , 여 ,4874,197316,16492582650
2022, 전북 , 전주완산구 , 남 ,2434,83915,7103556460
2022, 전북 , 전주완산구 , 여 ,5711,353396,29037921060
2022, 전북 , 전주덕진구 , 남 ,1764,55721,4624681880
2022, 전북 , 전주덕진구 , 여 ,4703,248474,20372667280
2022, 전북 , 정읍시 , 남 ,849,31313,2448312310
2022, 전북 , 정읍시 , 여 ,2279,120262,9547001510
2022, 전북 , 김제시 , 남 ,675,41154,3769886410
2022, 전북 , 김제시 , 여 ,1518,90094,7609163230
2022, 전남 , 강진군 , 남 ,649,12911,2529805760
2022, 전남 , 강진군 , 여 ,1744,40125,7723250120
2022, 전남 , 고흥군 , 남 ,400,3946,282127440
2022, 전남 , 고흥군 , 여 ,1210,18169,1287188860
2022, 전남 , 곡성군 , 남 ,251,3029,256325250
2022, 전남 , 곡성군 , 여 ,594,17303,1409370340
2022, 전남 , 구례군 , 남 ,218,11651,930458330
2022, 전남 , 구례군 , 여 ,697,53315,4236640070
2022, 전남 , 담양군 , 남 ,394,9295,749181560
2022, 전남 , 담양군 , 여 ,1035,30131,2294353580
2022, 전남 , 무안군 , 남 ,464,18523,1530739660
2022, 전남 , 무안군 , 여 ,1327,67341,5391189850
2022, 전남 , 보성군 , 남 ,379,25254,2033476130
2022, 전남 , 보성군 , 여 ,1267,103166,8207310780
2022, 전남 , 신안군 , 남 ,203,11914,828746970
2022, 전남 , 신안군 , 여 ,610,42248,2934305990
2022, 전남 , 영광군 , 남 ,598,7940,704067660
2022, 전남 , 영광군 , 여 ,1612,26281,1942052820
2022, 전남 , 영암군 , 남 ,278,2951,292339970
2022, 전남 , 영암군 , 여 ,868,12490,1151365080
2022, 전남 , 완도군 , 남 ,95,638,49765090
2022, 전남 , 완도군 , 여 ,395,3032,244075650
2022, 전남 , 장성군 , 남 ,319,15483,1225525550
2022, 전남 , 장성군 , 여 ,889,54485,4298341580
2022, 전남 , 장흥군 , 남 ,482,7732,1153010030
2022, 전남 , 장흥군 , 여 ,1395,31012,4155558470
2022, 전남 , 진도군 , 남 ,78,1743,121197800
2022, 전남 , 진도군 , 여 ,250,7904,555677880
2022, 전남 , 함평군 , 남 ,220,6556,548548440
2022, 전남 , 함평군 , 여 ,630,24846,2094051970
2022, 전남 , 해남군 , 남 ,910,8712,848649030
2022, 전남 , 해남군 , 여 ,2536,34077,2881460430
2022, 전남 , 화순군 , 남 ,652,44916,3687194410
2022, 전남 , 화순군 , 여 ,1706,109446,8833849680
2022, 전남 , 나주시 , 남 ,829,86048,7068580630
2022, 전남 , 나주시 , 여 ,2264,259398,20854978280
2022, 전남 , 목포시 , 남 ,1939,55932,4696547180
2022, 전남 , 목포시 , 여 ,4516,232140,18698757910
2022, 전남 , 순천시 , 남 ,1509,51983,4405546750
2022, 전남 , 순천시 , 여 ,4130,194167,15986116580
2022, 전남 , 여수시 , 남 ,1317,60320,5096279530
2022, 전남 , 여수시 , 여 ,3437,249976,20649598920
2022, 전남 , 광양시 , 남 ,514,16181,1259478880
2022, 전남 , 광양시 , 여 ,1499,54097,4097974590
2022, 경북 , 고령군 , 남 ,136,2936,183458540
2022, 경북 , 고령군 , 여 ,444,17745,1240252460
2022, 경북 , 군위군 , 남 ,99,370,9843750
2022, 경북 , 군위군 , 여 ,268,1195,33940080
2022, 경북 , 봉화군 , 남 ,193,5014,373876550
2022, 경북 , 봉화군 , 여 ,559,20864,1534405260
2022, 경북 , 성주군 , 남 ,202,18725,1460520490
2022, 경북 , 성주군 , 여 ,652,81323,6419552960
2022, 경북 , 영덕군 , 남 ,292,6687,478442270
2022, 경북 , 영덕군 , 여 ,897,24434,1744776900
2022, 경북 , 영양군 , 남 ,83,321,5350800
2022, 경북 , 영양군 , 여 ,272,1321,24344070
2022, 경북 , 예천군 , 남 ,491,12025,940895480
2022, 경북 , 예천군 , 여 ,1027,46839,3674128040
2022, 경북 , 울릉군 , 남 ,11,66,5817910
2022, 경북 , 울릉군 , 여 ,29,872,62816010
2022, 경북 , 울진군 , 남 ,136,3451,259075840
2022, 경북 , 울진군 , 여 ,443,8671,610491110
2022, 경북 , 의성군 , 남 ,491,20075,1417802040
2022, 경북 , 의성군 , 여 ,1225,60801,4192278850
2022, 경북 , 청도군 , 남 ,354,6350,474057370
2022, 경북 , 청도군 , 여 ,952,18791,1379222630
2022, 경북 , 청송군 , 남 ,87,358,9823850
2022, 경북 , 청송군 , 여 ,245,942,19887960
2022, 경북 , 칠곡군 , 남 ,363,17554,1359610680
2022, 경북 , 칠곡군 , 여 ,991,44974,3390688330
2022, 경북 , 경주시 , 남 ,1329,64245,5123208850
2022, 경북 , 경주시 , 여 ,3260,235334,18568264520
2022, 경북 , 구미시 , 남 ,1352,35610,2852686710
2022, 경북 , 구미시 , 여 ,3987,115169,8853221660
2022, 경북 , 김천시 , 남 ,888,29635,2315327300
2022, 경북 , 김천시 , 여 ,2287,68369,5149038760
2022, 경북 , 안동시 , 남 ,1432,47341,3923509200
2022, 경북 , 안동시 , 여 ,3198,147364,12042489900
2022, 경북 , 영주시 , 남 ,839,24172,1863387730
2022, 경북 , 영주시 , 여 ,2053,73040,5616736780
2022, 경북 , 영천시 , 남 ,812,17500,1437755240
2022, 경북 , 영천시 , 여 ,1835,54346,4311075190
2022, 경북 , 포항남구 , 남 ,1328,30596,2646841150
2022, 경북 , 포항남구 , 여 ,3066,116984,9565358100
2022, 경북 , 포항북구 , 남 ,1326,112841,9134148560
2022, 경북 , 포항북구 , 여 ,3220,366671,29719381710
2022, 경북 , 문경시 , 남 ,670,9453,699660530
2022, 경북 , 문경시 , 여 ,1645,31168,2193506300
2022, 경북 , 상주시 , 남 ,358,10980,888978220
2022, 경북 , 상주시 , 여 ,1015,36382,2794645040
2022, 경북 , 경산시 , 남 ,1924,54286,4312911440
2022, 경북 , 경산시 , 여 ,4982,150675,11539228820
2022, 경남 , 거창군 , 남 ,469,9398,696753570
2022, 경남 , 거창군 , 여 ,1457,42618,3129402910
2022, 경남 , 고성군 , 남 ,358,12867,1031413860
2022, 경남 , 고성군 , 여 ,1152,57325,4565098290
2022, 경남 , 남해군 , 남 ,321,5684,400868400
2022, 경남 , 남해군 , 여 ,960,16631,1117549920
2022, 경남 , 산청군 , 남 ,139,5773,401494660
2022, 경남 , 산청군 , 여 ,529,16435,1138905790
2022, 경남 , 의령군 , 남 ,154,4730,326292680
2022, 경남 , 의령군 , 여 ,524,20706,1503079060
2022, 경남 , 창녕군 , 남 ,392,19240,1520948770
2022, 경남 , 창녕군 , 여 ,1008,67915,5147293870
2022, 경남 , 하동군 , 남 ,312,4763,354202360
2022, 경남 , 하동군 , 여 ,887,10129,656872920
2022, 경남 , 함안군 , 남 ,437,18645,1553193080
2022, 경남 , 함안군 , 여 ,1352,61318,4877945130
2022, 경남 , 함양군 , 남 ,373,1783,144859240
2022, 경남 , 함양군 , 여 ,1206,6490,525847860
2022, 경남 , 합천군 , 남 ,349,11567,893029730
2022, 경남 , 합천군 , 여 ,1092,41353,3229623430
2022, 경남 , 김해시 , 남 ,1653,125926,10467442640
2022, 경남 , 김해시 , 여 ,4701,503868,40970424450
2022, 경남 , 사천시 , 남 ,694,37161,3065774770
2022, 경남 , 사천시 , 여 ,1951,112758,8914320850
2022, 경남 , 진주시 , 남 ,1862,42504,3353997140
2022, 경남 , 진주시 , 여 ,4691,117954,9057774950
2022, 경남 , 창원마산회원구 , 남 ,794,24690,1909592280
2022, 경남 , 창원마산회원구 , 여 ,2368,144877,11263550490
2022, 경남 , 창원마산합포구 , 남 ,1373,71702,5855537320
2022, 경남 , 창원마산합포구 , 여 ,3360,224187,17659993540
2022, 경남 , 창원진해구 , 남 ,521,22995,1816544250
2022, 경남 , 창원진해구 , 여 ,1480,103482,8232928650
2022, 경남 , 창원의창구 , 남 ,1051,40208,3244134970
2022, 경남 , 창원의창구 , 여 ,3074,197513,15728015480
2022, 경남 , 창원성산구 , 남 ,380,13937,1354366810
2022, 경남 , 창원성산구 , 여 ,849,19179,1916474460
2022, 경남 , 통영시 , 남 ,641,15362,1270654230
2022, 경남 , 통영시 , 여 ,1586,54189,4252627070
2022, 경남 , 밀양시 , 남 ,545,13277,1034499510
2022, 경남 , 밀양시 , 여 ,1723,60838,4599413860
2022, 경남 , 거제시 , 남 ,560,13463,1074688390
2022, 경남 , 거제시 , 여 ,1470,53569,4190329770
2022, 경남 , 양산시 , 남 ,1420,85173,7197831760
2022, 경남 , 양산시 , 여 ,3172,246338,19703861160
2022, 제주 , 서귀포시 , 남 ,466,2704,108907630
2022, 제주 , 서귀포시 , 여 ,1440,10025,414149170
2022, 제주 , 제주시 , 남 ,1742,24668,2021453030
2022, 제주 , 제주시 , 여 ,4638,79992,6064088580
2022, 세종 , 세종시 , 남 ,655,13616,972700180
2022, 세종 , 세종시 , 여 ,1676,54895,4064979140
